wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
2604,702,82,,,,,,,,,Pankow Mitte,2020-01-01,2020-03-31
3110,628,89,,,,,,,,,Staaken,2020-01-01,2020-03-31
3104,377,75,,,,,,,,,Falkenhagener Feld,2020-01-01,2020-03-31
2600,805,90,820.0,62.0,296.0,97.0,40.0,134.0,197.0,71.0,Pankow,2020-01-01,2020-03-31
2400,1283,74,917.0,78.0,237.0,107.0,75.0,127.0,,,Tegel,2020-01-01,2020-03-31
3304,742,131,,,,,,,,,Westend,2020-01-01,2020-03-31
3200,1734,73,663.0,88.0,325.0,93.0,70.0,131.0,,,Spandau-Süd,2020-01-01,2020-03-31
2720,319,73,,,,,,,,,Karow,2020-01-01,2020-03-31
2200,2283,84,,,325.0,110.0,41.0,155.0,225.0,99.0,Wittenau,2020-01-01,2020-03-31
2704,505,84,,,,,,,,,Buch,2020-01-01,2020-03-31
3220,299,90,,,,,,,,,Kladow,2020-01-01,2020-03-31
3500,1470,68,,,328.0,102.0,133.0,128.0,,,Ranke,2020-01-01,2020-03-31
3490,746,86,,,,,,,,,Friedenau,2020-01-01,2020-03-31
3600,1095,60,895.0,65.0,299.0,54.0,50.0,71.0,71.0,96.0,Charlottenburg-Nord,2020-01-01,2020-03-31
3404,710,120,,,,,,,,,Schmargendorf,2020-01-01,2020-03-31
4100,997,83,729.0,79.0,221.0,106.0,30.0,163.0,97.0,72.0,Zehlendorf,2020-01-01,2020-03-31
3400,1723,68,,,426.0,87.0,,,8.0,75.0,Wilmersdorf,2020-01-01,2020-03-31
3390,515,111,,,,,,,,,Lietzow,2020-01-01,2020-03-31
4500,542,62,,,116.0,106.0,,,,,Wannsee,2020-01-01,2020-03-31
4300,1429,63,928.0,79.0,348.0,102.0,107.0,126.0,458.0,85.0,Tempelhof,2020-01-01,2020-03-31
4400,1650,65,1021.0,67.0,292.0,80.0,71.0,118.0,,,Schöneberg,2020-01-01,2020-03-31
4700,897,91,820.0,77.0,294.0,103.0,35.0,143.0,,,Marienfelde,2020-01-01,2020-03-31
4600,1159,66,,,269.0,88.0,38.0,104.0,,,Lichterfelde,2020-01-01,2020-03-31
3690,567,53,,,,,,,,,Siemensstadt/Charlottenburg Nord,2020-01-01,2020-03-31
4604,524,97,,,,,,,,,Lankwitz,2020-01-01,2020-03-31
3300,1829,57,989.0,55.0,419.0,84.0,96.0,120.0,397.0,76.0,Suarez,2020-01-01,2020-03-31
5210,721,92,,,,,,,,,Rudow,2020-01-01,2020-03-31
4710,788,75,,,,,,,,,Lichtenrade,2020-01-01,2020-03-31
3504,758,61,,,,,,,,,Tiergarten-Süd,2020-01-01,2020-03-31
4790,620,85,,,,,,,,,Marienfelde-Süd,2020-01-01,2020-03-31
5200,1728,65,863.0,52.0,391.0,89.0,32.0,133.0,,,Buckow,2020-01-01,2020-03-31
4200,1639,75,,,311.0,77.0,66.0,78.0,,,Steglitz,2020-01-01,2020-03-31
5404,772,107,,,,,,,,,Salvador-Allende,2020-01-01,2020-03-31
5304,508,95,,,,,,,,,Bohnsdorf,2020-01-01,2020-03-31
5100,2446,71,854.0,72.0,475.0,98.0,174.0,120.0,,,Neukölln,2020-01-01,2020-03-31
6110,284,105,,,,,,,,,Marzahn,2020-01-01,2020-03-31
4390,1169,77,,,,,,,,,Mariendorf,2020-01-01,2020-03-31
6120,142,125,,,,,,,,,Biesdorf,2020-01-01,2020-03-31
6204,644,121,,,,,,,,,Kaulsdorf,2020-01-01,2020-03-31
5300,1588,81,837.0,71.0,266.0,75.0,77.0,111.0,182.0,72.0,Treptow,2020-01-01,2020-03-31
6310,1109,104,,,,,,,,,Hohenschönhausen,2020-01-01,2020-03-31
5400,1257,110,797.0,92.0,301.0,86.0,33.0,163.0,,,Köpenick,2020-01-01,2020-03-31
6320,637,119,,,,,,,,,Falkenberg,2020-01-01,2020-03-31
6200,1718,77,884.0,83.0,308.0,112.0,33.0,163.0,,,Hellersdorf,2020-01-01,2020-03-31
5490,219,87,,,,,,,,,Rahnsdorf,2020-01-01,2020-03-31
6500,752,82,,,242.0,92.0,,,,,Karlshorst,2020-01-01,2020-03-31
6400,1853,86,1012.0,92.0,351.0,107.0,113.0,124.0,,,Lichtenberg,2020-01-01,2020-03-31
6330,698,116,,,,,,,,,Wartenberg,2020-01-01,2020-03-31
5330,775,79,,,,,,,,,Altglienicke,2020-01-01,2020-03-31
6490,688,73,,,,,,,,,Rummelsburg,2020-01-01,2020-03-31
6300,1371,76,975.0,72.0,380.0,97.0,100.0,129.0,5.0,177.0,Weißensee,2020-01-01,2020-03-31
6100,2584,100,527.0,84.0,487.0,90.0,106.0,136.0,286.0,101.0,Marzahn,2020-01-01,2020-03-31
5410,586,75,,,,,,,,,Friedrichshagen,2020-01-01,2020-03-31
