wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
2720,735,97,,,,,,,,,Karow,2021-04-01,2021-06-30
2704,401,83,,,,,,,,,Buch,2021-04-01,2021-06-30
2200,2001,85,,,406.0,121.0,54.0,134.0,266.0,100.0,Wittenau,2021-04-01,2021-06-30
3220,344,95,,,,,,,,,Kladow,2021-04-01,2021-06-30
3503,34,114,,,,,,,,,Budapester,2021-04-01,2021-06-30
3490,706,86,,,,,,,,,Friedenau,2021-04-01,2021-06-30
3404,621,103,,,,,,,,,Schmargendorf,2021-04-01,2021-06-30
3600,1043,60,781.0,62.0,363.0,62.0,107.0,70.0,86.0,106.0,Charlottenburg-Nord,2021-04-01,2021-06-30
4100,1036,77,649.0,90.0,261.0,98.0,31.0,128.0,112.0,70.0,Zehlendorf,2021-04-01,2021-06-30
3390,564,88,,,,,,,,,Lietzow,2021-04-01,2021-06-30
3400,1297,76,,,835.0,95.0,165.0,106.0,,,Wilmersdorf,2021-04-01,2021-06-30
4500,728,68,,,147.0,113.0,,,,,Wannsee,2021-04-01,2021-06-30
4300,1225,62,829.0,79.0,407.0,96.0,86.0,132.0,479.0,81.0,Tempelhof,2021-04-01,2021-06-30
4400,1626,69,965.0,73.0,351.0,92.0,117.0,118.0,,,Schöneberg,2021-04-01,2021-06-30
4700,875,91,733.0,91.0,356.0,120.0,46.0,143.0,,,Marienfelde,2021-04-01,2021-06-30
4600,1068,65,,,320.0,85.0,46.0,103.0,,,Lichterfelde,2021-04-01,2021-06-30
3690,595,55,,,,,,,,,Siemensstadt/Charlottenburg Nord,2021-04-01,2021-06-30
4604,559,88,,,,,,,,,Lankwitz,2021-04-01,2021-06-30
3300,1757,66,880.0,49.0,670.0,81.0,127.0,107.0,445.0,85.0,Suarez,2021-04-01,2021-06-30
5210,631,88,,,,,,,,,Rudow,2021-04-01,2021-06-30
4710,727,83,,,,,,,,,Lichtenrade,2021-04-01,2021-06-30
3504,618,73,,,,,,,,,Tiergarten-Süd,2021-04-01,2021-06-30
5100,2010,76,864.0,62.0,517.0,93.0,140.0,117.0,,,Neukölln,2021-04-01,2021-06-30
4790,435,76,,,,,,,,,Marienfelde-Süd,2021-04-01,2021-06-30
5200,1686,67,795.0,54.0,475.0,85.0,41.0,124.0,,,Buckow,2021-04-01,2021-06-30
5404,766,105,,,,,,,,,Salvador-Allende,2021-04-01,2021-06-30
4200,1588,78,,,378.0,70.0,60.0,72.0,,,Steglitz,2021-04-01,2021-06-30
5304,573,105,,,,,,,,,Bohnsdorf,2021-04-01,2021-06-30
5390,321,83,,,,,,,,,Adlershof,2021-04-01,2021-06-30
6110,274,94,,,,,,,,,Marzahn,2021-04-01,2021-06-30
4390,1218,80,197.0,75.0,,,,,,,Mariendorf,2021-04-01,2021-06-30
6120,320,125,,,,,,,,,Biesdorf,2021-04-01,2021-06-30
6204,504,89,,,,,,,,,Kaulsdorf,2021-04-01,2021-06-30
5300,1528,82,741.0,71.0,406.0,79.0,127.0,96.0,261.0,92.0,Treptow,2021-04-01,2021-06-30
5400,935,73,565.0,82.0,275.0,91.0,48.0,129.0,,,Köpenick,2021-04-01,2021-06-30
6310,996,103,,,,,,,,,Hohenschönhausen,2021-04-01,2021-06-30
6320,502,111,603.0,106.0,,,,,,,Falkenberg,2021-04-01,2021-06-30
5490,204,73,,,,,,,,,Rahnsdorf,2021-04-01,2021-06-30
6200,1707,79,640.0,83.0,295.0,118.0,58.0,129.0,,,Hellersdorf,2021-04-01,2021-06-30
6500,946,90,,,240.0,77.0,,,,,Karlshorst,2021-04-01,2021-06-30
5330,688,88,,,,,,,,,Altglienicke,2021-04-01,2021-06-30
6300,1603,80,668.0,72.0,397.0,93.0,111.0,119.0,,,Weißensee,2021-04-01,2021-06-30
6330,614,105,,,,,,,,,Wartenberg,2021-04-01,2021-06-30
6490,660,65,,,,,,,,,Rummelsburg,2021-04-01,2021-06-30
6100,3012,106,843.0,107.0,559.0,89.0,147.0,144.0,326.0,119.0,Marzahn,2021-04-01,2021-06-30
6400,1572,78,758.0,93.0,374.0,109.0,88.0,130.0,,,Lichtenberg,2021-04-01,2021-06-30
5410,563,72,,,,,,,,,Friedrichshagen,2021-04-01,2021-06-30
