wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
3200,1970,68,575.0,82.0,455.0,76.0,70.0,95.0,,,Spandau-Süd,2025-01-01,2025-03-31
2200,2204,80,,,361.0,114.0,66.0,137.0,224.0,108.0,Wittenau,2025-01-01,2025-03-31
2720,596,87,,,,,,,,,Karow,2025-01-01,2025-03-31
3503,223,106,,,,,,,,,Budapester,2025-01-01,2025-03-31
3404,571,119,,,,,,,,,Schmargendorf,2025-01-01,2025-03-31
3500,1428,78,,,381.0,101.0,131.0,129.0,163.0,109.0,Ranke,2025-01-01,2025-03-31
3490,692,94,,,,,,,,,Friedenau,2025-01-01,2025-03-31
3400,1752,75,803.0,84.0,460.0,98.0,,,,,Wilmersdorf,2025-01-01,2025-03-31
4500,780,69,,,97.0,97.0,,,,,Wannsee,2025-01-01,2025-03-31
3608,445,82,,,160.0,91.0,18.0,109.0,48.0,120.0,TXL,2025-01-01,2025-03-31
3390,134,52,,,,,,,,,Lietzow,2025-01-01,2025-03-31
4600,1680,71,,,309.0,87.0,23.0,135.0,,,Lichterfelde,2025-01-01,2025-03-31
4100,1442,81,590.0,85.0,242.0,80.0,41.0,110.0,106.0,89.0,Zehlendorf,2025-01-01,2025-03-31
3690,822,68,58.0,83.0,,,,,,,Siemensstadt/Charlottenburg Nord,2025-01-01,2025-03-31
4300,1420,60,706.0,75.0,370.0,88.0,82.0,99.0,403.0,89.0,Tempelhof,2025-01-01,2025-03-31
3300,2086,72,1016.0,59.0,841.0,87.0,119.0,101.0,386.0,80.0,Suarez,2025-01-01,2025-03-31
4400,1844,78,757.0,88.0,380.0,96.0,66.0,125.0,,,Schöneberg,2025-01-01,2025-03-31
5210,695,100,,,,,,,,,Rudow,2025-01-01,2025-03-31
3504,578,76,,,,,,,,,Tiergarten-Süd,2025-01-01,2025-03-31
4604,710,107,,,,,,,,,Lankwitz,2025-01-01,2025-03-31
5100,2747,74,868.0,66.0,541.0,94.0,158.0,112.0,5.0,55.0,Neukölln,2025-01-01,2025-03-31
4790,562,84,,,,,,,,,Marienfelde-Süd,2025-01-01,2025-03-31
4700,1398,83,675.0,78.0,331.0,107.0,32.0,124.0,,,Marienfelde,2025-01-01,2025-03-31
5200,2006,78,782.0,69.0,541.0,86.0,17.0,126.0,,,Buckow,2025-01-01,2025-03-31
4200,1856,93,,,327.0,71.0,52.0,91.0,,,Steglitz,2025-01-01,2025-03-31
5390,367,74,,,,,,,,,Adlershof,2025-01-01,2025-03-31
4390,881,77,12.0,73.0,,,,,,,Mariendorf,2025-01-01,2025-03-31
4710,882,79,,,,,,,,,Lichtenrade,2025-01-01,2025-03-31
6110,435,123,,,,,,,,,Marzahn,2025-01-01,2025-03-31
6204,685,110,,,,,,,,,Kaulsdorf,2025-01-01,2025-03-31
5404,396,114,,,,,,,,,Salvador-Allende,2025-01-01,2025-03-31
5300,2037,77,725.0,84.0,468.0,73.0,90.0,84.0,200.0,78.0,Treptow,2025-01-01,2025-03-31
6310,1250,104,,,,,,,,,Hohenschönhausen,2025-01-01,2025-03-31
5400,1742,76,652.0,92.0,370.0,86.0,42.0,118.0,,,Köpenick,2025-01-01,2025-03-31
5304,636,104,,,,,,,,,Bohnsdorf,2025-01-01,2025-03-31
6320,679,146,558.0,126.0,,,,,,,Falkenberg,2025-01-01,2025-03-31
6200,2062,89,616.0,93.0,331.0,110.0,22.0,156.0,,,Hellersdorf,2025-01-01,2025-03-31
6500,892,124,,,,,,,,,Karlshorst,2025-01-01,2025-03-31
5330,484,98,,,,,,,,,Altglienicke,2025-01-01,2025-03-31
6300,2213,91,712.0,77.0,450.0,93.0,77.0,114.0,,,Weißensee,2025-01-01,2025-03-31
6330,680,135,,,,,,,,,Wartenberg,2025-01-01,2025-03-31
6400,2532,87,866.0,108.0,454.0,105.0,82.0,124.0,,,Lichtenberg,2025-01-01,2025-03-31
5490,331,71,,,,,,,,,Rahnsdorf,2025-01-01,2025-03-31
5410,621,80,,,,,,,,,Friedrichshagen,2025-01-01,2025-03-31
6490,630,75,,,,,,,,,Rummelsburg,2025-01-01,2025-03-31
6100,3199,106,684.0,93.0,612.0,86.0,125.0,97.0,206.0,133.0,Marzahn,2025-01-01,2025-03-31
