wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
4100,1113,95,683.0,100.0,268.0,119.0,54.0,132.0,144.0,74.0,Zehlendorf,2019-07-01,2019-09-30
3400,1734,74,,,550.0,91.0,,,,,Wilmersdorf,2019-07-01,2019-09-30
3390,607,90,,,,,,,,,Lietzow,2019-07-01,2019-09-30
4500,645,66,,,137.0,110.0,,,,,Wannsee,2019-07-01,2019-09-30
4300,1072,60,929.0,88.0,425.0,106.0,102.0,141.0,487.0,97.0,Tempelhof,2019-07-01,2019-09-30
4400,1714,78,1067.0,85.0,364.0,87.0,144.0,122.0,,,Schöneberg,2019-07-01,2019-09-30
4700,902,95,834.0,90.0,361.0,120.0,46.0,165.0,,,Marienfelde,2019-07-01,2019-09-30
4600,1234,76,,,278.0,93.0,32.0,118.0,,,Lichterfelde,2019-07-01,2019-09-30
4604,493,85,,,,,,,,,Lankwitz,2019-07-01,2019-09-30
3690,637,76,,,,,,,,,Siemensstadt/Charlottenburg Nord,2019-07-01,2019-09-30
3300,1946,72,1087.0,65.0,553.0,116.0,64.0,148.0,455.0,81.0,Suarez,2019-07-01,2019-09-30
5210,565,91,,,,,,,,,Rudow,2019-07-01,2019-09-30
4710,789,79,,,,,,,,,Lichtenrade,2019-07-01,2019-09-30
3504,784,69,,,,,,,,,Tiergarten-Süd,2019-07-01,2019-09-30
4790,664,86,,,,,,,,,Marienfelde-Süd,2019-07-01,2019-09-30
5200,1990,72,876.0,60.0,451.0,95.0,40.0,126.0,,,Buckow,2019-07-01,2019-09-30
4200,1738,87,,,380.0,87.0,88.0,115.0,,,Steglitz,2019-07-01,2019-09-30
5404,738,104,,,,,,,,,Salvador-Allende,2019-07-01,2019-09-30
5304,604,90,,,,,,,,,Bohnsdorf,2019-07-01,2019-09-30
5100,2480,82,872.0,79.0,483.0,107.0,163.0,129.0,,,Neukölln,2019-07-01,2019-09-30
4390,1281,81,,,,,,,,,Mariendorf,2019-07-01,2019-09-30
5300,2035,96,806.0,85.0,392.0,86.0,121.0,113.0,222.0,88.0,Treptow,2019-07-01,2019-09-30
6110,267,108,,,,,,,,,Marzahn,2019-07-01,2019-09-30
6310,1003,93,,,,,,,,,Hohenschönhausen,2019-07-01,2019-09-30
5400,1557,103,738.0,99.0,344.0,96.0,62.0,161.0,,,Köpenick,2019-07-01,2019-09-30
6320,765,108,,,,,,,,,Falkenberg,2019-07-01,2019-09-30
5490,119,65,,,,,,,,,Rahnsdorf,2019-07-01,2019-09-30
6100,1937,101,536.0,85.0,582.0,90.0,153.0,134.0,286.0,118.0,Marzahn,2019-07-01,2019-09-30
6400,1765,93,1061.0,107.0,395.0,112.0,75.0,130.0,,,Lichtenberg,2019-07-01,2019-09-30
6330,726,121,,,,,,,,,Wartenberg,2019-07-01,2019-09-30
5330,216,59,,,,,,,,,Altglienicke,2019-07-01,2019-09-30
6490,637,97,,,,,,,,,Rummelsburg,2019-07-01,2019-09-30
5410,486,77,,,,,,,,,Friedrichshagen,2019-07-01,2019-09-30
6120,526,123,,,,,,,,,Biesdorf,2019-07-01,2019-09-30
6200,1726,78,867.0,86.0,317.0,125.0,44.0,163.0,,,Hellersdorf,2019-07-01,2019-09-30
6204,629,113,,,,,,,,,Kaulsdorf,2019-07-01,2019-09-30
6300,1314,83,988.0,87.0,441.0,105.0,132.0,128.0,,,Weißensee,2019-07-01,2019-09-30
6500,689,90,,,263.0,93.0,,,,,Karlshorst,2019-07-01,2019-09-30
