wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
4600,1645,73,,,296.0,85.0,39.0,111.0,,,Lichterfelde,2023-04-01,2023-06-30
4700,1233,89,816.0,78.0,329.0,114.0,31.0,135.0,,,Marienfelde,2023-04-01,2023-06-30
3690,790,54,31.0,82.0,,,,,,,Siemensstadt/Charlottenburg Nord,2023-04-01,2023-06-30
4604,714,93,,,,,,,,,Lankwitz,2023-04-01,2023-06-30
3300,2058,73,1059.0,59.0,894.0,82.0,132.0,85.0,484.0,84.0,Suarez,2023-04-01,2023-06-30
5210,706,79,,,,,,,,,Rudow,2023-04-01,2023-06-30
3504,709,81,,,,,,,,,Tiergarten-Süd,2023-04-01,2023-06-30
4710,748,70,,,,,,,,,Lichtenrade,2023-04-01,2023-06-30
5100,2639,74,924.0,74.0,558.0,83.0,124.0,92.0,,,Neukölln,2023-04-01,2023-06-30
4790,561,92,,,,,,,,,Marienfelde-Süd,2023-04-01,2023-06-30
5200,1934,65,794.0,59.0,552.0,98.0,43.0,106.0,,,Buckow,2023-04-01,2023-06-30
4200,1732,82,,,392.0,76.0,87.0,87.0,,,Steglitz,2023-04-01,2023-06-30
5404,569,103,,,,,,,,,Salvador-Allende,2023-04-01,2023-06-30
5304,617,103,,,,,,,,,Bohnsdorf,2023-04-01,2023-06-30
5390,333,67,,,,,,,,,Adlershof,2023-04-01,2023-06-30
6110,240,101,,,,,,,,,Marzahn,2023-04-01,2023-06-30
4390,960,78,14.0,74.0,,,,,,,Mariendorf,2023-04-01,2023-06-30
6120,69,123,,,,,,,,,Biesdorf,2023-04-01,2023-06-30
6204,537,71,,,,,,,,,Kaulsdorf,2023-04-01,2023-06-30
5300,1906,85,804.0,84.0,386.0,77.0,97.0,89.0,245.0,89.0,Treptow,2023-04-01,2023-06-30
6310,996,101,,,,,,,,,Hohenschönhausen,2023-04-01,2023-06-30
5400,1431,68,656.0,80.0,361.0,86.0,72.0,103.0,,,Köpenick,2023-04-01,2023-06-30
6320,658,117,579.0,112.0,,,,,,,Falkenberg,2023-04-01,2023-06-30
6200,1942,83,714.0,90.0,316.0,116.0,37.0,110.0,,,Hellersdorf,2023-04-01,2023-06-30
5490,201,83,,,,,,,,,Rahnsdorf,2023-04-01,2023-06-30
6407,9,74,,,,,,,,,Sana Klinikum Lichtenberg,2023-04-01,2023-06-30
6400,2321,88,941.0,99.0,434.0,96.0,108.0,114.0,,,Lichtenberg,2023-04-01,2023-06-30
6500,1092,89,,,248.0,98.0,,,,,Karlshorst,2023-04-01,2023-06-30
6330,674,109,,,,,,,,,Wartenberg,2023-04-01,2023-06-30
6300,1858,79,687.0,74.0,457.0,98.0,114.0,113.0,,,Weißensee,2023-04-01,2023-06-30
6490,808,72,,,,,,,,,Rummelsburg,2023-04-01,2023-06-30
5330,728,110,,,,,,,,,Altglienicke,2023-04-01,2023-06-30
5410,668,77,,,,,,,,,Friedrichshagen,2023-04-01,2023-06-30
6100,2934,106,706.0,102.0,439.0,98.0,113.0,124.0,244.0,123.0,Marzahn,2023-04-01,2023-06-30
