wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
3390,534,94,,,,,,,,,Lietzow,2019-04-01,2019-06-30
3400,1692,73,,,475.0,95.0,,,,,Wilmersdorf,2019-04-01,2019-06-30
4400,1794,83,1092.0,85.0,351.0,85.0,128.0,117.0,,,Schöneberg,2019-04-01,2019-06-30
4300,1192,60,966.0,85.0,412.0,123.0,95.0,135.0,448.0,100.0,Tempelhof,2019-04-01,2019-06-30
4700,995,98,867.0,85.0,337.0,108.0,62.0,157.0,,,Marienfelde,2019-04-01,2019-06-30
4500,621,75,,,144.0,118.0,,,,,Wannsee,2019-04-01,2019-06-30
3690,653,67,,,,,,,,,Siemensstadt/Charlottenburg Nord,2019-04-01,2019-06-30
4604,515,90,,,,,,,,,Lankwitz,2019-04-01,2019-06-30
3300,1996,77,1122.0,69.0,514.0,113.0,99.0,131.0,401.0,84.0,Suarez,2019-04-01,2019-06-30
4600,1395,80,,,292.0,104.0,44.0,132.0,,,Lichterfelde,2019-04-01,2019-06-30
5210,678,87,,,,,,,,,Rudow,2019-04-01,2019-06-30
4710,806,83,,,,,,,,,Lichtenrade,2019-04-01,2019-06-30
3504,747,72,,,,,,,,,Tiergarten-Süd,2019-04-01,2019-06-30
5200,1960,78,948.0,67.0,467.0,106.0,57.0,132.0,,,Buckow,2019-04-01,2019-06-30
4200,1691,90,,,356.0,95.0,89.0,104.0,,,Steglitz,2019-04-01,2019-06-30
4790,700,90,,,,,,,,,Marienfelde-Süd,2019-04-01,2019-06-30
5304,523,93,,,,,,,,,Bohnsdorf,2019-04-01,2019-06-30
5100,2481,89,955.0,84.0,517.0,110.0,162.0,135.0,,,Neukölln,2019-04-01,2019-06-30
6110,316,108,,,,,,,,,Marzahn,2019-04-01,2019-06-30
4390,1424,80,,,,,,,,,Mariendorf,2019-04-01,2019-06-30
6120,546,122,,,,,,,,,Biesdorf,2019-04-01,2019-06-30
6204,572,110,,,,,,,,,Kaulsdorf,2019-04-01,2019-06-30
5300,1615,91,842.0,81.0,407.0,84.0,106.0,114.0,233.0,98.0,Treptow,2019-04-01,2019-06-30
6310,1153,99,,,,,,,,,Hohenschönhausen,2019-04-01,2019-06-30
6320,697,116,,,,,,,,,Falkenberg,2019-04-01,2019-06-30
5404,758,108,,,,,,,,,Salvador-Allende,2019-04-01,2019-06-30
5400,1402,109,750.0,105.0,388.0,97.0,76.0,145.0,,,Köpenick,2019-04-01,2019-06-30
6200,1720,82,868.0,92.0,353.0,122.0,47.0,162.0,,,Hellersdorf,2019-04-01,2019-06-30
6400,1717,92,1031.0,113.0,406.0,122.0,100.0,153.0,,,Lichtenberg,2019-04-01,2019-06-30
6300,1478,86,977.0,91.0,425.0,111.0,130.0,141.0,,,Weißensee,2019-04-01,2019-06-30
6500,743,88,,,258.0,97.0,,,,,Karlshorst,2019-04-01,2019-06-30
6490,667,67,,,,,,,,,Rummelsburg,2019-04-01,2019-06-30
6100,2024,104,522.0,90.0,586.0,107.0,114.0,137.0,277.0,118.0,Marzahn,2019-04-01,2019-06-30
5410,564,75,,,,,,,,,Friedrichshagen,2019-04-01,2019-06-30
5330,761,68,,,,,,,,,Altglienicke,2019-04-01,2019-06-30
6330,680,116,,,,,,,,,Wartenberg,2019-04-01,2019-06-30
