wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
3220,400,91,,,,,,,,,Kladow,2024-01-01,2024-03-31
2200,2188,69,,,386.0,104.0,59.0,127.0,244.0,107.0,Wittenau,2024-01-01,2024-03-31
2704,505,90,,,,,,,,,Buch,2024-01-01,2024-03-31
3404,567,101,,,,,,,,,Schmargendorf,2024-01-01,2024-03-31
3500,1437,85,,,428.0,105.0,131.0,136.0,5.0,86.0,Ranke,2024-01-01,2024-03-31
3503,154,110,,,,,,,,,Budapester,2024-01-01,2024-03-31
3490,697,98,,,,,,,,,Friedenau,2024-01-01,2024-03-31
3608,298,85,,,180.0,84.0,48.0,95.0,58.0,123.0,TXL,2024-01-01,2024-03-31
4100,1388,84,627.0,89.0,274.0,97.0,38.0,130.0,110.0,86.0,Zehlendorf,2024-01-01,2024-03-31
3390,231,68,,,,,,,,,Lietzow,2024-01-01,2024-03-31
3400,1791,76,810.0,76.0,504.0,98.0,,,,,Wilmersdorf,2024-01-01,2024-03-31
4500,729,68,,,101.0,106.0,,,,,Wannsee,2024-01-01,2024-03-31
4300,1437,63,788.0,79.0,437.0,78.0,79.0,128.0,426.0,93.0,Tempelhof,2024-01-01,2024-03-31
4400,1950,82,820.0,86.0,427.0,101.0,121.0,119.0,,,Schöneberg,2024-01-01,2024-03-31
4700,1341,94,762.0,84.0,316.0,120.0,29.0,151.0,,,Marienfelde,2024-01-01,2024-03-31
4600,1701,71,,,307.0,90.0,29.0,190.0,,,Lichterfelde,2024-01-01,2024-03-31
3690,1141,58,106.0,84.0,,,,,,,Siemensstadt/Charlottenburg Nord,2024-01-01,2024-03-31
4604,747,89,,,,,,,,,Lankwitz,2024-01-01,2024-03-31
3300,2242,84,948.0,63.0,754.0,89.0,132.0,101.0,411.0,92.0,Suarez,2024-01-01,2024-03-31
5210,666,91,,,,,,,,,Rudow,2024-01-01,2024-03-31
4710,779,77,,,,,,,,,Lichtenrade,2024-01-01,2024-03-31
3504,749,81,,,,,,,,,Tiergarten-Süd,2024-01-01,2024-03-31
5100,2499,77,825.0,79.0,500.0,89.0,106.0,92.0,,,Neukölln,2024-01-01,2024-03-31
4790,523,93,,,,,,,,,Marienfelde-Süd,2024-01-01,2024-03-31
5200,1956,72,749.0,61.0,513.0,81.0,24.0,132.0,,,Buckow,2024-01-01,2024-03-31
5404,560,117,,,,,,,,,Salvador-Allende,2024-01-01,2024-03-31
4200,1781,88,,,377.0,81.0,60.0,123.0,,,Steglitz,2024-01-01,2024-03-31
5304,659,106,,,,,,,,,Bohnsdorf,2024-01-01,2024-03-31
5390,297,68,,,,,,,,,Adlershof,2024-01-01,2024-03-31
6110,361,91,,,,,,,,,Marzahn,2024-01-01,2024-03-31
4390,941,81,25.0,86.0,,,,,,,Mariendorf,2024-01-01,2024-03-31
6204,670,96,,,,,,,,,Kaulsdorf,2024-01-01,2024-03-31
5300,1997,85,732.0,82.0,434.0,69.0,84.0,89.0,216.0,90.0,Treptow,2024-01-01,2024-03-31
6310,981,100,,,,,,,,,Hohenschönhausen,2024-01-01,2024-03-31
5400,1642,73,621.0,79.0,381.0,83.0,48.0,103.0,5.0,128.0,Köpenick,2024-01-01,2024-03-31
6320,642,121,532.0,117.0,,,,,,,Falkenberg,2024-01-01,2024-03-31
5490,161,92,,,,,,,,,Rahnsdorf,2024-01-01,2024-03-31
6200,2118,84,688.0,100.0,370.0,117.0,39.0,108.0,,,Hellersdorf,2024-01-01,2024-03-31
6400,2493,86,826.0,104.0,417.0,104.0,82.0,126.0,,,Lichtenberg,2024-01-01,2024-03-31
5330,628,107,,,,,,,,,Altglienicke,2024-01-01,2024-03-31
6300,2103,85,664.0,79.0,477.0,92.0,97.0,94.0,6.0,75.0,Weißensee,2024-01-01,2024-03-31
6500,1089,89,,,235.0,89.0,,,,,Karlshorst,2024-01-01,2024-03-31
6100,3086,107,696.0,103.0,475.0,94.0,116.0,124.0,238.0,124.0,Marzahn,2024-01-01,2024-03-31
6490,800,75,,,,,,,,,Rummelsburg,2024-01-01,2024-03-31
6330,699,120,,,,,,,,,Wartenberg,2024-01-01,2024-03-31
5410,646,84,,,,,,,,,Friedrichshagen,2024-01-01,2024-03-31
