wache_nummer,anzahl_alarmierungen_RTW,mittlere_ausrueckedauer_RTW,anzahl_alarmierungen_NEF,mittlere_ausrueckedauer_NEF,anzahl_alarmierungen_LHF,mittlere_ausrueckedauer_LHF,anzahl_alarmierungen_DLK,mittlere_ausrueckedauer_DLK,anzahl_alarmierungen_ELW,mittlere_ausrueckedauer_ELW,wache_name,start_date,end_date
4710,562,72,,,,,,,,,Lichtenrade,2025-04-01,2025-06-30
5100,1749,77,787.0,64.0,542.0,91.0,155.0,94.0,,,Neukölln,2025-04-01,2025-06-30
3504,446,77,,,,,,,,,Tiergarten-Süd,2025-04-01,2025-06-30
4790,368,80,,,,,,,,,Marienfelde-Süd,2025-04-01,2025-06-30
4200,1013,89,,,351.0,81.0,22.0,91.0,,,Steglitz,2025-04-01,2025-06-30
5330,319,94,,,,,,,,,Altglienicke,2025-04-01,2025-06-30
5300,1257,77,668.0,82.0,500.0,78.0,96.0,91.0,205.0,88.0,Treptow,2025-04-01,2025-06-30
5390,242,75,,,,,,,,,Adlershof,2025-04-01,2025-06-30
5400,1119,75,563.0,79.0,396.0,77.0,42.0,78.0,,,Köpenick,2025-04-01,2025-06-30
5410,339,71,,,,,,,,,Friedrichshagen,2025-04-01,2025-06-30
5304,367,93,,,,,,,,,Bohnsdorf,2025-04-01,2025-06-30
2720,326,90,,,,,,,,,Karow,2025-04-01,2025-06-30
3490,434,96,,,,,,,,,Friedenau,2025-04-01,2025-06-30
6100,1820,101,613.0,99.0,694.0,87.0,178.0,101.0,266.0,125.0,Marzahn,2025-04-01,2025-06-30
4100,909,86,540.0,91.0,287.0,79.0,83.0,98.0,111.0,94.0,Zehlendorf,2025-04-01,2025-06-30
4390,610,77,40.0,115.0,,,,,,,Mariendorf,2025-04-01,2025-06-30
6110,277,110,,,,,,,,,Marzahn,2025-04-01,2025-06-30
6120,92,111,,,,,,,,,Biesdorf,2025-04-01,2025-06-30
2604,298,61,,,,,,,,,Pankow Mitte,2025-04-01,2025-06-30
6204,409,100,,,,,,,,,Kaulsdorf,2025-04-01,2025-06-30
6310,859,107,,,,,,,,,Hohenschönhausen,2025-04-01,2025-06-30
6320,455,142,468.0,120.0,,,,,,,Falkenberg,2025-04-01,2025-06-30
6200,1350,79,589.0,89.0,327.0,101.0,,,,,Hellersdorf,2025-04-01,2025-06-30
6400,1627,75,786.0,98.0,445.0,96.0,124.0,119.0,,,Lichtenberg,2025-04-01,2025-06-30
6300,1110,82,607.0,72.0,456.0,93.0,91.0,115.0,,,Weißensee,2025-04-01,2025-06-30
6330,455,132,,,,,,,,,Wartenberg,2025-04-01,2025-06-30
6500,478,109,,,,,,,,,Karlshorst,2025-04-01,2025-06-30
3103,145,89,,,,,,,,,Lynar,2025-04-01,2025-06-30
3200,1274,68,549.0,83.0,478.0,73.0,127.0,93.0,,,Spandau-Süd,2025-04-01,2025-06-30
3404,437,113,,,,,,,,,Schmargendorf,2025-04-01,2025-06-30
3608,307,77,,,169.0,95.0,25.0,78.0,47.0,123.0,TXL,2025-04-01,2025-06-30
4300,1032,65,704.0,76.0,363.0,87.0,115.0,102.0,418.0,86.0,Tempelhof,2025-04-01,2025-06-30
4604,506,102,,,,,,,,,Lankwitz,2025-04-01,2025-06-30
5200,1422,72,749.0,73.0,551.0,90.0,31.0,150.0,,,Buckow,2025-04-01,2025-06-30
5404,340,101,,,,,,,,,Salvador-Allende,2025-04-01,2025-06-30
5490,184,71,,,,,,,,,Rahnsdorf,2025-04-01,2025-06-30
6490,413,74,,,,,,,,,Rummelsburg,2025-04-01,2025-06-30
