mission_created_date,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_rd1,mission_count_rd2,mission_count_rd3,mission_count_rd4,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
2021-06-12,1420,1265,1072,23,53,64,78,423,343,133,606.784355179704,578.5,189.82051675300383,492.1333333333333,459.0,122.94125581330452,615.7714285714286,578.0,181.96946830432293,679.7407407407408,677.0,122.47467323510432,766.2305263157895,708.053,233.0772005493669,861.9454545454546,814.0,311.1055208732965
2021-06-13,1339,1180,1006,23,57,69,63,413,337,87,593.2130434782608,562.0,192.62510523837184,495.9090909090909,497.5,83.14067773582492,623.78125,611.0,168.5397884247458,750.0,715.5,152.49137368264164,784.2631428571427,770.8905,121.81728350270345,869.1272727272727,784.0,305.8272360606529
2021-06-14,1529,1356,1180,28,79,59,69,440,392,102,625.4904397705545,591.0,209.33463378937049,487.05,451.5,151.59449892810477,580.5348837209302,574.0,126.82897161085518,735.52,686.0,198.79619379320783,836.3247499999999,783.5165,240.44543762677915,869.1702127659574,806.0,335.3393686057607
2021-06-15,1444,1307,1136,27,40,49,66,423,367,113,633.1514543630892,591.0,216.45291308903683,529.1,492.0,166.66382804600212,635.3076923076923,628.5,129.00597481691125,674.1578947368421,684.0,136.39373688695648,793.1222,735.513,170.30120807607742,951.7435897435896,876.0,361.67262879343457
2021-06-16,1536,1343,1191,18,74,67,63,449,415,75,642.3464788732394,602.0,224.60892318293668,473.2857142857143,479.0,74.51838035672147,697.2727272727273,685.5,202.50688918931425,760.8518518518518,735.0,204.39191307645743,849.1674210526314,767.92,216.2926539869113,923.7592592592592,862.5,406.2204037491008
2021-06-17,1565,1386,1209,28,70,69,80,481,359,132,661.2611717974181,622.0,243.2014732117857,516.4761904761905,485.0,127.91701178796312,645.0833333333334,590.0,169.3515995959716,711.3125,660.5,169.47174804992355,894.0143333333334,898.5450000000001,183.967230044698,923.5769230769232,810.0,399.9041721562729
2021-06-18,1669,1448,1261,29,92,78,85,499,408,113,635.340405904059,603.5,224.0534731020002,452.05,461.0,143.43620441451353,625.8703703703703,614.5,171.84998353613443,751.5675675675676,737.0,180.610314172767,832.0102608695654,770.066,225.05954284956715,961.578125,884.5,326.26388213182616
2021-06-19,1691,1470,1287,35,71,104,78,507,402,129,651.9644808743169,608.5,237.42708829434136,497.68,504.0,122.73403494277105,611.9545454545455,609.5,151.7654179050076,756.4814814814815,698.0,208.60753920485567,821.3070714285714,755.475,193.5138905043844,892.536231884058,815.0,373.7770481934127
2021-06-20,1649,1435,1224,28,58,94,75,485,401,135,630.6979362101314,594.0,206.27340154157093,519.5,507.0,94.72091971459602,682.3055555555555,638.5,220.9534947118892,734.3913043478261,658.0,207.7845779408076,770.207294117647,761.956,102.40064639246955,901.5733333333334,852.0,304.5098930329767
2021-06-21,1626,1450,1284,33,64,57,80,493,394,110,666.0127620783957,628.0,236.30627360793807,542.0434782608696,535.0,135.55893661593353,615.7727272727273,581.5,139.86103795044224,755.8409090909091,721.0,197.03617224065064,859.4929310344828,813.16,277.5071798722296,817.375,733.0,403.4120300953369
2021-06-22,1556,1392,1228,18,47,66,61,495,403,105,620.0389845874887,587.0,202.436876683662,486.1428571428572,500.0,78.6558786915972,596.7941176470588,556.5,144.92334011402002,711.0,706.0,144.44145296047577,799.7556842105264,776.44,163.77546185794623,918.6274509803922,854.0,384.8708334381453
2021-06-23,1416,1281,1106,24,37,57,69,424,365,114,619.1946169772257,586.5,206.372301561576,496.3333333333333,504.0,123.00038714611932,622.2380952380952,618.0,152.53619398749424,792.2857142857143,737.0,297.08183095860016,762.7988571428571,735.862,160.71705171504993,875.8125,730.0,366.4909889026039
2021-06-24,1478,1338,1157,28,37,62,71,439,359,100,640.3392330383481,600.0,222.7068090557736,520.6,477.5,225.37136604187089,613.7826086956521,639.0,112.16990218646777,761.2272727272727,766.0,138.40208222290718,772.7602666666668,817.67,107.20988890653874,821.7826086956521,784.0,328.62203301012875
2021-06-25,1424,1279,1109,25,37,49,53,438,354,122,638.1864235055724,597.0,225.68060167791748,480.7647058823529,444.0,123.09271374240878,582.7727272727273,554.0,126.8245626721011,738.7058823529412,698.0,187.3778818010153,882.5812500000002,899.46,253.48765992311232,926.4772727272727,884.5,375.8656049172774
2021-06-26,1379,1253,1087,30,52,44,88,401,357,98,614.8241415192508,577.0,215.61623721304787,475.95454545454544,440.0,155.44512958497063,626.5333333333333,602.0,221.78892316069712,755.0,758.0,139.427400463467,912.04355,824.88,341.51998111499535,887.8275862068965,882.0,341.4997457607835
2021-06-27,1404,1264,1072,25,54,46,71,412,370,108,611.8611987381704,584.0,206.21081108580776,521.6111111111111,506.5,191.5955110885457,671.2962962962963,642.0,185.53038623504293,700.1739130434783,677.0,137.02045373988153,756.0875333333335,706.38,134.01500171295675,902.6153846153846,869.0,316.8631296237853
2021-06-28,1472,1332,1179,32,59,44,75,465,333,126,640.405325443787,600.5,228.88097324238555,463.55555555555554,475.5,121.77569651386892,648.3142857142857,614.0,186.67946284671888,764.1666666666666,686.0,280.3101832801918,874.2967931034482,813.564,242.7912064469297,983.2352941176472,933.0,412.51681756891264
2021-06-29,1408,1217,1084,26,56,89,67,378,355,106,611.344228804903,579.0,201.44565200203328,446.7894736842105,439.0,89.23413581221061,671.075,637.0,177.11221815705665,743.7096774193549,745.0,172.1462931246535,916.0323809523812,854.613,430.7118051384796,899.2837837837837,812.0,370.6106593573941
2021-06-30,1494,1257,1099,34,49,150,72,442,339,112,625.1997918834547,586.0,210.52020795707463,516.4166666666666,499.0,125.91022221396884,648.8974358974359,610.0,167.16093645784258,777.1219512195122,717.0,229.8672655166402,826.4741923076924,772.8499999999999,203.6707637018173,891.8938053097345,803.0,348.4168624658814
2021-07-01,1341,1171,1040,29,39,90,60,382,343,85,631.0350318471337,597.5,204.71591431234827,518.8,489.0,113.43006192085244,587.2307692307693,587.5,128.01322047110844,701.0454545454545,643.0,221.441914833262,827.2839375000001,807.4865,159.82650372553724,848.3650793650794,787.0,320.702017334115
2021-07-02,1415,1256,1119,30,44,61,72,414,378,87,646.861780104712,603.0,224.4824416729946,514.2777777777778,497.5,123.34685935368722,639.0322580645161,623.0,113.839209376198,761.9655172413793,745.0,178.47338392172907,795.0799999999999,790.237,124.86575168212802,879.6666666666666,736.5,438.3937236213232
2021-07-03,1448,1340,1173,30,34,41,86,432,387,125,637.469306930693,600.0,226.0890252148726,516.4285714285714,511.0,138.5595797585181,646.95,612.0,174.98134487033636,715.2173913043479,689.0,200.01180795182592,809.7953333333332,797.673,138.4346450459566,830.741935483871,804.0,278.9874510609077
2021-07-04,1418,1285,1099,28,53,51,82,444,363,120,608.5402061855671,573.0,201.0068591161062,530.2777777777778,512.0,150.44397259075848,585.5897435897435,569.0,152.82079597198634,706.0,682.0,150.07675455600875,795.9474090909091,741.1215,158.04626875746865,826.5,728.0,288.8707456498628
2021-07-05,1456,1314,1145,28,32,61,65,440,381,115,623.4387755102041,589.5,212.4824028681713,449.95,469.0,94.35848496139884,636.6086956521739,563.0,192.2332246210871,813.7222222222222,816.5,166.73713216266512,841.6789090909092,850.924,154.11312797906254,825.9423076923077,744.0,286.16308345386733
2021-07-06,1406,1277,1129,24,39,59,65,452,331,121,633.5401831129196,599.0,205.98507094670623,474.89473684210526,474.0,134.2149580738311,591.24,608.0,94.57108437572238,726.08,705.0,123.22469990495682,798.3084615384615,799.05,177.11193789080363,908.375,847.0,379.4564211235791
2021-07-07,1317,1182,1047,25,37,55,64,401,330,89,596.2367864693446,570.5,190.30207387880023,476.6111111111111,455.5,114.2994719193652,645.375,586.5,257.07633995608654,781.68,784.0,253.0394764985627,759.6585333333333,788.51,120.51188784624804,839.5405405405405,719.0,351.45693545223634
2021-07-08,1358,1243,1068,20,36,42,58,422,343,122,628.6750524109015,599.5,205.6083422816048,566.5384615384615,583.0,137.73925571202483,591.7272727272727,562.5,145.16302225533553,697.12,693.0,153.44931845183717,734.4424375,739.4035,95.67700397132614,889.1666666666666,864.5,346.3680604982701
2021-07-09,1367,1205,1020,21,57,57,54,417,313,114,630.3867403314918,596.0,212.17707540733872,450.375,466.0,120.07879357599604,572.6,599.5,141.55796131004575,707.9722222222222,690.0,163.61339206645667,805.8490952380952,722.526,209.671639488488,887.2972972972973,844.0,318.6975982952478
2021-07-10,1380,1237,1080,30,49,53,80,387,381,99,616.5991561181435,579.0,199.2200093408772,477.2,459.0,114.2894716644247,645.9459459459459,614.0,224.5356870850929,745.3235294117648,731.0,206.5879694623085,800.7209999999998,756.9794999999999,141.34632880103186,800.5833333333334,693.0,333.7558025177776
2021-07-11,1291,1152,1002,32,55,51,92,399,285,107,601.9731843575419,567.0,188.4819354633241,470.08,449.0,107.01165045607576,595.551724137931,554.0,162.6728940031183,693.4137931034483,692.0,183.9665181573964,790.9010000000001,809.25,145.10716927843367,846.6666666666666,772.0,376.106151768851
2021-07-12,1502,1363,1182,24,48,50,76,445,387,124,636.5933528836755,591.0,221.9511697562418,523.1111111111111,542.0,106.26486824074182,610.5,609.5,130.95702323848033,720.3225806451613,724.0,161.96489065983286,869.8669499999999,809.938,308.9426949880367,831.4634146341464,772.0,281.74031461267447
2021-07-13,1384,1206,1054,25,64,60,74,421,322,102,647.7271739130434,613.5,212.6488482608144,524.25,492.0,123.95725069555228,606.025,566.5,153.78464587757878,692.0487804878048,702.0,150.16873030353426,830.82524,775.447,265.6574824785793,912.2,844.0,404.8251323165375
2021-07-14,1315,1170,1015,17,44,58,50,401,318,113,590.7828947368421,575.0,171.16784572026316,460.2,491.0,80.0965488823154,596.1785714285714,600.5,86.05943405853992,719.1818181818181,712.0,125.0118609091368,789.5554615384615,745.86,183.54512184229404,894.8958333333334,846.0,392.3200083075547
2021-07-15,1376,1247,1114,23,46,45,51,442,329,107,636.8965174129353,595.0,219.81735726641008,563.1052631578947,515.0,221.6799230965528,642.2068965517242,615.0,181.1880198086162,734.2857142857143,676.0,227.3064267463893,829.3207142857144,821.422,112.92123060341224,917.7567567567568,760.0,350.4651199481916
2021-07-16,1475,1311,1154,26,43,64,69,442,354,124,629.8754980079681,605.5,201.41134488332065,460.7058823529412,425.0,108.43244711909485,591.4848484848485,578.0,155.48957384904486,721.96875,712.5,127.5262109364442,816.3334166666667,821.158,145.29770905729077,893.0188679245283,767.0,375.84937094154526
2021-07-17,1393,1258,1095,20,55,49,59,423,362,107,621.1042944785277,579.5,214.68689767836963,496.3684210526316,471.0,127.09760489321052,645.5853658536586,617.0,195.8016822718533,761.075,694.5,249.69934613758693,815.4918636363636,735.3955000000001,190.35139753356296,847.0,701.0,371.1368536033091
2021-07-18,1309,1182,1026,28,42,47,72,360,337,111,594.7027322404372,558.0,195.5988871755131,498.7083333333333,480.5,149.91054699869943,582.75,557.0,125.44052808784136,784.04,755.0,241.0548831006472,874.5086666666666,830.6500000000001,204.94586688876623,918.2857142857144,863.0,348.83179856971145
2021-07-19,1325,1177,1001,27,45,56,60,356,323,120,609.4354657687991,578.0,190.06023598471023,545.35,536.5,95.69374120214528,555.0645161290323,592.0,120.50032793423456,696.3461538461538,665.5,149.6641419466112,839.6295555555557,786.4595,233.26927269453623,861.3181818181819,828.0,285.77318805404195
2021-07-20,1330,1215,1022,14,41,41,59,387,358,112,622.3543223052294,591.0,195.4947984011783,492.1,483.0,135.9235487732391,587.7391304347826,565.0,166.56809074295995,766.2222222222222,749.0,219.447967081972,819.2522352941178,770.733,160.3529004444297,847.2,836.0,396.6324973209261
2021-07-21,1332,1202,1060,19,43,38,62,395,347,100,633.9295774647887,590.0,211.204002353471,516.6666666666666,462.5,180.3115149518811,601.5384615384615,604.0,135.21190207055906,754.074074074074,746.0,147.41253623914025,768.5036842105263,750.204,131.85757205158598,989.516129032258,899.0,455.4525127802562
2021-07-22,1300,1188,1038,29,37,38,69,431,309,91,590.0032467532468,565.0,187.4938871961592,510.1363636363636,499.5,77.72497021981414,616.1,582.5,178.4904243340448,776.0952380952381,739.0,210.70664554349125,883.329076923077,868.49,138.5100800317806,850.6923076923077,792.5,346.739875899011
2021-07-23,1309,1145,990,16,59,55,52,387,319,87,601.9617977528089,577.0,184.49841010384804,506.875,509.0,83.73672602696075,605.6944444444445,618.0,153.40438053802103,705.4814814814815,665.0,272.82924645425703,760.646,739.5445,141.17920360743915,953.3488372093024,961.0,330.8199685716668
2021-07-24,1451,1317,1156,25,50,57,92,394,371,110,628.55078125,587.0,221.0900732465109,502.2,500.0,98.7971948705312,628.1515151515151,608.0,155.23412181526837,699.2592592592592,690.0,199.2778486652768,809.8975999999999,808.767,159.69803210112337,890.1590909090909,876.0,357.3574813129244
2021-07-25,1539,1240,1058,23,41,231,78,391,358,102,622.6624737945492,590.0,201.71547423595163,527.9375,494.0,138.2352915623696,579.9629629629629,568.0,104.81870116520294,725.15,695.0,236.00452158915584,812.6700000000001,694.6600000000001,327.01306066359405,970.2190476190476,985.0,349.986098101723
2021-07-26,1449,1297,1121,25,40,85,62,461,350,108,629.850505050505,592.0,198.78586442093103,494.0,481.5,102.12037714663724,620.2142857142857,564.0,157.55101634493747,800.0,769.0,218.3984126926445,942.0535454545457,895.2829999999999,191.3699286278324,914.5833333333334,857.5,345.50916703763784
2021-07-27,1432,1285,1129,25,48,54,66,413,386,115,611.4565217391304,580.0,196.9405536916769,482.35,452.5,108.82834141314862,627.1470588235294,619.5,138.84919492197744,707.6551724137931,689.0,146.2061352684893,797.419,766.257,124.97997812826333,901.2325581395348,818.0,394.93621167940665
2021-07-28,1300,1176,1028,19,40,34,53,419,319,92,607.4223194748358,579.5,195.80419445994545,526.2142857142857,507.0,126.1892221238398,583.25,575.5,206.0702166993724,675.52,640.0,118.71503695825564,835.356,837.627,115.80876234695428,977.9310344827586,963.0,334.2380386827074
2021-07-29,1370,1237,1078,28,41,52,56,405,362,82,620.1275933609959,585.0,210.1279719505979,486.7619047619048,521.0,112.21002841186022,641.7037037037037,619.0,159.6563171350874,700.7142857142857,675.0,145.94284595592305,762.3233333333334,699.8979999999999,129.9228383354964,949.3243243243244,892.0,338.50439469115497
2021-07-30,1384,1249,1072,23,38,58,73,394,360,117,611.8014629049112,579.0,209.46955890210936,477.7272727272728,464.0,124.9652072790784,574.8333333333334,537.5,160.06662215906152,701.5384615384615,692.5,139.20725003223956,721.565,702.2045,106.17970370427336,894.9791666666666,822.0,360.80439031056136
2021-07-31,1422,1263,1109,31,60,62,76,406,383,112,603.6211055276382,579.0,182.16650065406432,477.9166666666667,456.5,142.5027586816622,596.5428571428571,584.0,131.8988790161398,694.1081081081081,672.0,158.08977473852278,742.3073333333334,754.85,102.61602972013586,854.5952380952381,775.5,321.18151235588
2021-08-01,1388,1258,1088,28,35,59,71,411,355,107,603.1358529111338,569.0,201.10749837187444,514.7142857142857,455.0,153.61970669713662,577.3636363636364,582.0,143.02265736407122,725.7,672.0,201.2662808059852,854.0488333333334,726.0415,263.0499157539623,921.16,829.0,392.8527459494207
2021-08-02,1405,1279,1083,21,43,46,53,449,338,124,626.5612565445026,587.0,213.64834536804463,514.2941176470588,517.0,108.62018959767695,578.8076923076923,560.5,118.56678092307952,721.53125,685.5,138.9072525046374,793.7764705882355,784.834,124.81461481288842,909.16,847.0,313.3683508801317
2021-08-03,1318,1208,1054,30,48,32,61,419,363,107,618.0242360379347,589.0,203.38248984538453,537.6363636363636,505.5,163.7362994499868,631.8125,591.0,144.95103455772517,760.3548387096774,709.0,183.0840514421535,765.960157894737,706.277,175.7648794372323,977.52,898.0,361.1870614146267
2021-08-04,1464,1285,1108,24,61,42,54,454,370,111,619.6018237082067,584.0,199.94978202377803,508.45,493.5,108.9628014749215,606.9411764705883,585.5,145.959924175236,734.0,704.5,195.68769934688203,788.7934545454544,757.5115000000001,128.49219058156888,825.6363636363636,816.0,281.9636299886276
2021-08-05,1308,1147,1002,16,50,56,60,389,312,97,613.9901207464325,586.0,194.01438972090867,521.5,480.5,150.72989086442013,625.0857142857143,604.0,151.33569452371373,700.6060606060606,710.0,159.54857007231752,825.3998181818183,819.4314999999999,147.8709745393039,1048.1521739130435,1006.5,410.5541494880252
2021-08-06,1444,1289,1140,32,48,63,85,451,374,74,630.2682445759369,584.5,216.38337298443645,502.96153846153845,508.0,98.61865169195154,655.7241379310345,627.0,145.4669566189528,807.0322580645161,770.0,211.22144522924552,844.0789047619047,809.856,175.47022217399302,805.5416666666666,678.0,326.01872797878923
2021-08-07,1351,1216,1046,36,45,48,73,403,376,103,619.6222943722944,581.0,214.15105689379143,546.16,464.0,141.36350306921514,638.16,625.0,168.79565555230778,758.0384615384615,754.0,152.69563995588894,946.8692142857144,850.3885,317.7412513540341,753.2352941176471,737.0,276.2904772291051
2021-08-08,1366,1223,1050,33,31,63,66,422,355,82,600.9707112970711,571.5,193.71431217999327,489.68,491.0,136.6018301487941,579.1052631578947,570.0,140.92901867285377,763.1818181818181,722.5,205.8401220465919,826.5372,847.917,176.26893842635906,866.0,789.0,344.9709824367902
2021-08-09,1439,1333,1149,30,27,46,67,407,396,109,622.6975845410628,581.0,213.9925303382844,521.8888888888889,498.0,132.12445570321864,677.1666666666666,618.0,213.53970563422843,862.8888888888889,805.0,236.6916308291765,878.5127,807.2465,165.38281492548668,856.4,739.0,342.42433256036543
2021-08-10,1418,1281,1123,35,45,48,93,402,386,78,615.3384301732925,578.0,208.06075849543663,516.84375,506.0,104.93226982201423,611.3636363636364,587.0,154.0829359025964,733.21875,686.5,196.4517070057776,817.8019999999998,790.1635,192.9635146781809,931.3947368421052,797.0,425.2560144305878
2021-08-11,1470,1319,1177,16,64,44,70,441,377,82,643.7618586640851,605.0,234.05840020520407,638.7272727272727,605.0,218.0078397255892,673.1590909090909,570.5,237.1038378336239,801.0,785.0,196.67030921396287,902.0996250000002,843.9755,234.46296577680084,956.5833333333334,910.0,361.8237435942692
2021-08-12,1441,1282,1105,18,51,47,60,435,341,126,649.334375,612.0,225.28886720560143,473.53333333333336,459.0,85.84360086531673,627.5357142857143,601.0,167.2152044617193,761.96,740.0,142.89549794634306,919.7269374999998,955.363,185.81459614625496,968.3125,936.0,304.1449609282792
2021-08-13,1562,1396,1245,27,56,48,63,478,416,99,653.7456978967496,618.0,228.2238604613166,475.07142857142856,447.0,89.55485150772921,669.6666666666666,610.0,191.7875312497065,748.1578947368421,754.5,190.47756856170184,830.4515000000001,844.308,144.8581268586613,909.9,823.0,355.6501305842799
2021-08-14,1594,1443,1254,27,63,51,107,471,434,126,645.6558441558442,611.0,222.72632343644324,478.8571428571428,474.0,123.83266358852408,652.8181818181819,616.0,182.3913125921597,741.8333333333334,701.0,185.23913256081727,759.6152142857143,790.8720000000001,131.56406077893328,830.4857142857143,791.0,291.21786582926404
2021-08-15,1513,1376,1171,25,54,56,86,448,395,111,632.4931773879142,594.5,212.63116457501832,500.22222222222223,497.0,112.65280109598358,601.6470588235294,585.0,145.85045939673572,716.7297297297297,703.0,188.62288194063728,786.8716666666669,767.064,161.95589971604414,839.9565217391304,752.5,383.6476367433325
2021-08-16,1496,1344,1173,32,32,64,73,472,364,85,669.4529236868186,628.0,244.6831284479956,524.0869565217391,483.0,181.96426048777167,625.6153846153846,650.0,146.769966535811,701.6428571428571,709.0,83.56260402362284,783.83475,801.3785,84.51501834036021,917.5510204081633,808.0,379.0743144613648
2021-08-17,1337,1202,1050,26,40,53,51,412,332,102,635.7876489707476,605.0,202.3977859361161,491.7619047619048,495.0,114.92428149086022,607.0294117647059,581.0,151.4580620610202,697.3846153846154,657.5,196.214795960565,792.7716842105265,777.08,171.14192778966063,1001.3111111111112,874.0,365.1531946396684
2021-08-18,1408,1270,1096,22,36,55,48,424,379,99,626.9288659793815,594.0,200.9282229192368,496.8888888888889,498.5,131.98568945996462,584.7142857142857,597.0,164.41340333369172,773.0,740.0,168.12792748380622,848.1048125,810.9495,300.7771870782354,885.8536585365854,837.0,323.4091496058522
2021-08-19,1521,1378,1216,25,34,39,61,456,373,100,646.7433962264151,614.5,209.59175706732813,511.1764705882353,467.0,116.19016486675928,618.8076923076923,582.5,158.59382566311194,734.5652173913044,693.0,196.07577989759625,892.8929999999997,866.3915,205.3759405046799,974.1785714285714,958.5,346.4588109313395
2021-08-20,1393,1240,1065,23,43,60,71,425,347,97,631.9935691318328,603.0,213.5265056805069,502.9473684210527,492.0,107.15745096933584,562.1290322580645,568.0,147.44303802609872,740.8387096774194,709.0,166.73593829249762,802.1953333333332,757.9069999999999,220.4176530178161,945.4130434782608,845.0,402.1162671050892
2021-08-21,1391,1245,1092,23,53,56,68,405,391,88,623.8220164609054,585.0,212.00937596790007,507.05882352941177,518.0,111.6481474254249,603.3571428571429,595.0,104.48399285012395,736.0,706.0,201.1213392543125,751.3047222222223,718.4865,127.29412209515851,880.9777777777778,744.0,392.6905147874601
2021-08-22,1483,1340,1140,20,48,56,82,466,368,103,626.5264227642276,596.0,202.96562035174625,477.46153846153845,471.0,100.48019322617384,639.5555555555555,608.0,166.85699389074588,814.9411764705883,817.0,180.6092019348112,1015.3085555555556,868.37,437.0597627064607,897.6818181818181,906.5,331.1843983466692
2021-08-23,1408,1239,1059,28,44,80,71,415,344,99,638.6938775510204,594.0,224.6854186881681,525.55,498.5,149.45848745950903,583.4193548387096,562.0,170.03446203511183,746.4545454545455,697.0,184.5035722738673,787.9285416666667,795.1,107.950770724026,969.7164179104476,913.0,353.45274451495777
2021-08-24,1399,1265,1103,30,48,40,75,409,359,96,628.8134254689043,595.0,203.30719600166856,541.4583333333334,526.5,108.11788219011396,644.9642857142857,609.5,202.51922307347945,801.0645161290323,741.0,282.21693021313365,860.0943157894736,785.28,238.2646623456204,721.7692307692307,689.5,253.5336360631161
2021-08-25,1439,1264,1089,25,56,51,54,425,346,101,636.8795056642637,597.0,226.43890166620352,469.1111111111111,485.5,151.27026413164458,648.525,639.5,167.0650092260265,767.2631578947369,730.0,178.89234029657393,900.0831111111111,867.325,175.8214680902156,867.7631578947369,798.5,310.4131017549187
2021-08-26,1383,1256,1083,20,33,46,52,409,337,95,623.479792746114,584.0,207.027467397972,535.9285714285714,506.5,124.97228264127784,603.047619047619,595.0,128.91915148280964,674.3809523809524,699.0,105.01641595030569,799.8204285714286,764.745,161.90412497843585,884.8888888888889,853.5,313.5260096549547
2021-08-27,1411,1287,1155,32,30,48,73,423,394,105,666.7860647693817,622.0,232.8849167339114,488.04545454545456,463.5,118.09095657997706,588.3684210526316,567.0,160.51348525083,756.8235294117648,710.0,176.99761131655058,758.7229166666666,754.3415,149.3514999464858,899.6842105263158,822.5,365.72246937919925
2021-08-28,1407,1260,1053,33,53,53,75,417,350,122,608.8324382384533,576.0,194.00307574428336,486.9565217391304,486.0,104.89495969382877,622.741935483871,608.0,146.3796360477179,711.9,694.5,145.2691556601294,845.1692857142858,779.5865,231.8866400395572,869.0,757.0,312.8521634741818
2021-08-29,1441,1307,1126,23,47,47,78,425,364,89,621.2474949899799,586.0,204.280889743708,546.1666666666666,526.0,126.20350046417796,661.0666666666667,605.5,213.7081369908314,732.3870967741935,710.0,180.87392983684424,814.87025,759.9549999999999,186.6217171408515,931.4146341463414,871.0,349.3158295589935
2021-08-30,1491,1345,1118,20,46,51,73,440,355,124,638.8006103763988,611.0,211.07323687160343,494.4,482.0,127.78877661426854,597.6176470588235,615.5,107.43737138469774,694.7837837837837,681.0,164.7702331421842,790.0147272727273,785.0165,151.05082097731898,1038.5,1049.5,413.0786849983912
2021-08-31,1466,1327,1167,35,34,50,78,418,413,118,656.4966052376334,610.0,229.36778398081591,503.2692307692308,516.0,113.50015249057869,575.25,578.5,107.22768446529784,702.7647058823529,702.0,128.8257201667066,817.6365000000001,777.396,158.63602157016894,938.5121951219512,826.0,397.7896505661767
2021-09-01,1469,1328,1158,25,49,50,66,460,371,111,652.2243083003953,615.0,207.5221916368856,516.3333333333334,493.0,129.08957218559067,641.7777777777778,606.0,128.50391593354814,726.8076923076923,681.0,211.0787567200014,824.1559375000002,824.11,134.54642185777058,858.6923076923077,801.0,336.92949081577365
2021-09-02,1506,1346,1174,25,47,45,55,459,378,123,643.0777453838679,603.0,227.13543453835507,460.0,440.0,114.51249325340493,625.695652173913,586.0,152.39912752751,732.1304347826087,703.0,255.6786520664751,952.060111111111,757.1115,630.0259647859424,957.2162162162164,863.0,375.695143488495
2021-09-03,1591,1418,1270,27,51,59,69,501,371,114,644.5236294896031,603.5,213.1152275131413,515.9130434782609,514.0,118.71046252560672,653.741935483871,591.0,205.9648785176631,743.0384615384615,710.0,182.7753770657812,803.5851428571428,791.0635,143.5433906695154,893.8636363636364,771.5,392.0525350955424
2021-09-04,1502,1350,1167,30,63,43,88,431,413,84,636.2861328125,605.0,209.1112907729404,501.88,490.0,113.23880371439228,629.08,644.0,141.19340163997276,739.6333333333333,730.0,148.5842344013781,776.4192307692307,711.326,132.18651372659886,868.03125,763.0,380.8842415269348
2021-09-05,1409,1267,1107,24,45,43,72,446,356,116,625.5132653061224,596.5,211.1800320876825,468.1333333333333,477.0,116.05286151864875,619.304347826087,542.0,160.1134355791681,679.68,653.0,169.28740847052586,784.7413636363635,741.093,180.2617323367734,820.9166666666666,744.5,322.87285201984474
2021-09-06,1504,1345,1172,25,67,38,67,456,379,107,640.5034687809713,598.0,222.71018304692967,542.2222222222222,515.0,120.36100382528416,601.6944444444445,555.5,147.43014218739944,776.8571428571429,751.0,222.29394197470936,886.5312105263158,827.823,233.67988989179648,804.2692307692307,703.0,277.30193763366424
2021-09-07,1435,1274,1100,21,57,44,60,422,355,103,645.5959183673469,604.5,231.207736349762,485.44444444444446,459.0,129.690229221617,611.2777777777778,613.5,143.94415804373804,680.6470588235294,674.0,130.28869630565322,759.1651538461538,755.775,89.06345682116421,935.970588235294,814.5,404.2722219145964
2021-09-08,1501,1338,1175,31,51,65,61,481,375,98,649.7029893924783,608.0,220.4053446417608,496.3333333333333,496.5,140.19944385756676,707.0,699.0,160.29258961572205,759.6470588235294,755.0,152.55299771652955,877.7549999999999,824.958,174.15976368477547,851.3571428571429,733.5,386.5107717193044
2021-09-09,1538,1371,1229,25,56,38,67,443,365,127,645.4907856450048,612.0,226.35598662726704,461.6666666666667,464.0,96.56727238168268,595.6944444444445,545.0,180.1908225734112,735.78125,755.5,179.23398554007733,791.27635,786.9635,143.7477731442254,939.71875,897.0,410.1413001499723
2021-09-10,1598,1422,1280,38,49,65,90,447,412,105,716.9847908745247,652.0,279.5962049589619,526.3793103448276,531.0,125.04896577886812,667.1071428571429,653.5,235.54481201166047,826.5217391304348,749.0,233.7626748270401,1026.3410625,925.0345,575.7230990715902,983.4423076923076,996.5,415.444312752614
2021-09-11,1488,1330,1166,28,69,38,88,435,379,95,646.4990215264188,607.5,218.553622919201,494.2,496.5,96.72728891606872,626.525,595.0,169.90283610919715,767.4489795918367,724.0,221.8120508095845,832.4200909090908,826.3485000000001,130.61717321091584,799.4545454545455,718.0,341.1695043256624
2021-09-12,1479,1302,1135,28,60,43,72,433,381,103,626.1941176470589,590.0,219.071937505604,492.7272727272728,472.0,128.8458591156713,620.3076923076923,558.0,191.67738161682453,747.6388888888889,721.0,192.3761423844708,821.4427727272728,783.0165,224.1871228961862,849.25,771.0,329.09654467083925
