district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std
101001,Marzahn Nord,1914,1804,1368,14,48,58,1259,6,398,4,725.3,697.0,214.29,544.3,511.5,129.22,895.76,849.0,266.98,933.29,771.0,372.95,866.34,788.1,168.53,933.06,878.0,286.84
101002,Marzahn Mitte,4181,3877,2900,36,158,145,2676,35,1243,32,669.05,638.0,198.58,519.56,488.0,134.95,690.83,656.0,186.34,741.88,676.0,212.56,725.46,724.72,123.47,979.42,825.0,420.74
101003,Marzahn Süd,3617,3328,2448,44,151,136,2254,33,1363,31,613.99,583.0,195.48,505.29,505.0,111.16,660.01,593.0,234.02,611.94,593.0,110.97,663.39,638.47,125.1,797.85,695.5,379.74
102004,Hellersdorf Nord,3250,3038,2213,27,118,94,2021,13,743,6,719.23,677.0,210.79,563.6,573.0,76.73,610.78,607.0,127.81,878.52,843.0,181.57,929.89,938.54,129.08,800.65,730.0,314.35
102005,Hellersdorf Ost,1587,1448,1124,13,89,49,995,16,316,4,736.38,691.0,206.87,528.75,548.0,105.17,605.34,591.0,120.56,863.94,873.0,156.44,949.26,945.47,90.82,839.17,793.0,255.64
102006,Hellersdorf Süd,1958,1823,1400,23,75,58,1263,8,818,4,611.81,546.0,235.25,448.89,425.0,115.0,648.0,558.0,274.39,1019.9,965.0,324.17,897.62,909.29,172.57,685.87,659.0,251.33
103007,Biesdorf,2396,1992,1505,25,79,110,1360,22,634,17,663.85,638.0,220.36,533.95,537.0,113.1,679.81,653.0,201.27,738.52,724.0,120.32,743.9,716.13,116.54,910.11,775.0,418.75
104008,Kaulsdorf,1343,1109,839,15,32,59,751,5,309,3,692.75,666.0,204.93,558.31,526.0,101.32,594.75,559.5,310.15,1043.22,1095.0,326.49,848.58,874.31,137.03,759.44,699.0,256.91
104009,Mahlsdorf,1541,1421,1098,24,36,84,972,2,166,0,803.68,782.0,198.07,638.9,681.0,136.62,757.17,717.0,155.83,947.4,994.0,149.23,1071.87,1071.87,13.35,986.0,920.0,307.79
111001,"Malchow, Wartenberg und Falkenberg",473,442,325,3,15,15,297,4,110,0,734.74,695.0,248.66,669.0,669.0,159.81,781.57,746.0,243.2,958.5,912.0,244.85,1277.7,1308.32,196.5,1210.86,947.0,428.65
111002,Neu-Hohenschönhausen Nord,2262,2115,1576,16,94,48,1447,17,628,9,683.44,653.0,197.0,543.67,518.0,114.44,726.79,738.0,167.96,903.47,865.0,228.94,958.33,873.88,164.3,1014.82,956.0,349.35
111003,Neu-Hohenschönhausen Süd,2276,2136,1582,18,85,54,1452,22,436,9,715.93,691.0,188.12,541.0,545.0,56.35,723.4,695.0,229.29,837.78,834.0,129.37,902.25,954.25,151.28,960.31,967.0,243.05
112004,Alt-Hohenschönhausen Nord,1360,1246,915,11,64,49,834,19,462,13,633.16,613.5,205.31,467.86,444.0,160.47,716.85,721.0,177.77,780.09,728.0,178.89,928.52,807.91,288.85,856.52,861.0,249.68
112005,Alt-Hohenschönhausen Süd,2457,2259,1710,25,128,70,1570,64,856,52,638.94,603.0,192.64,514.63,536.0,91.76,684.13,660.0,147.23,746.22,736.0,145.04,785.51,756.05,144.71,963.67,883.0,362.21
113006,Fennpfuhl,2811,2621,1963,28,94,95,1805,24,1050,21,614.56,584.0,191.94,500.54,478.0,111.19,652.53,653.0,172.46,796.28,768.0,174.16,765.4,753.24,106.76,945.43,895.0,363.51
113007,Alt-Lichtenberg,3374,2684,1918,32,209,101,1741,79,1144,60,584.34,552.0,198.57,460.48,442.0,93.46,644.11,620.0,182.75,721.5,698.5,170.37,824.09,798.54,176.6,892.36,786.0,428.12
113008,Frankfurter Allee Süd,943,867,618,11,44,31,566,14,305,14,635.46,606.0,187.38,596.56,506.0,295.07,691.08,693.5,147.25,724.47,704.0,69.0,780.75,778.67,65.04,1069.27,921.0,411.12
114009,Neu-Lichtenberg,2063,1878,1327,18,101,82,1180,28,475,15,668.31,651.0,193.0,573.58,586.5,56.77,716.47,706.0,182.05,870.76,782.0,284.05,868.12,820.4,178.6,1012.46,910.0,479.79
114010,Friedrichsfelde Nord,1462,1363,1009,13,34,65,925,12,341,11,693.2,671.0,203.47,532.18,542.0,119.33,682.32,684.0,95.43,714.57,702.5,87.87,794.57,793.42,120.69,895.22,876.0,321.76
114011,Friedrichsfelde Süd,2293,2156,1607,24,62,74,1436,15,497,8,718.06,700.0,209.64,612.17,599.5,130.83,782.86,766.0,111.02,886.72,817.5,224.21,894.86,800.99,174.63,1037.32,953.0,350.89
115012,Rummelsburger Bucht,358,320,202,0,12,26,178,5,72,2,701.69,669.5,219.5,,,,786.2,783.0,54.09,871.2,921.0,143.72,896.53,901.63,107.92,995.67,949.0,419.9
115013,Karlshorst,1689,1577,1182,13,51,60,1046,9,368,2,731.44,722.0,230.65,551.44,504.0,166.21,829.75,802.0,138.06,861.89,875.0,98.21,933.31,932.13,77.33,1079.39,1054.0,351.48
121001,Ost 1 - Reginhardstraße,2353,2184,1684,25,95,72,1488,24,733,22,657.18,625.5,198.91,507.3,506.5,103.6,655.44,637.0,187.21,762.77,724.0,159.88,762.7,698.72,216.1,952.9,864.0,346.9
121002,Ost 2 - Alt-Reinickendorf,2550,2351,1759,23,110,88,1565,34,910,31,622.55,580.0,203.7,453.21,491.0,93.25,623.98,593.0,197.82,746.76,689.0,218.34,850.09,747.34,637.88,739.84,698.0,268.38
122003,West 4 - Auguste-Viktoria-Allee,2299,2156,1554,14,68,75,1378,26,706,24,651.03,616.0,185.77,535.27,531.0,104.46,636.87,621.0,116.08,736.6,668.0,164.73,756.65,746.29,97.41,863.51,842.0,283.88
122004,West 1 - Tegel-Süd/Flughafensee,1811,1680,1265,18,62,67,1140,13,554,8,667.16,629.5,225.62,534.88,516.0,94.31,647.75,624.0,148.07,907.65,817.0,312.37,913.44,888.6,140.92,923.89,917.0,327.73
122005,West 5 - Tegel,1604,1497,1097,17,41,64,994,10,626,4,573.07,515.0,239.48,378.07,349.5,138.97,586.88,463.5,264.48,813.14,864.5,245.72,909.79,936.11,139.83,890.72,1019.0,441.85
124006,West 2 - Heiligensee/Konradshöhe,1703,1332,996,17,38,333,833,5,278,0,742.38,694.0,258.01,495.33,507.5,139.01,754.35,754.0,224.1,787.43,793.0,129.98,1026.14,1002.79,134.94,1007.5,1012.5,468.74
124007,Nord 1 - Frohnau/Hermsdorf,2377,1864,1356,25,57,336,1181,8,610,5,647.22,619.0,205.08,559.11,551.5,129.06,649.38,581.0,227.85,800.5,784.0,137.85,857.85,859.93,154.02,943.95,872.5,417.32
125008,West 3 - Borsigwalde/Freie Scholle,1254,1117,822,8,47,89,742,10,446,7,624.18,582.0,199.68,517.0,494.0,79.52,645.61,598.0,156.74,764.55,670.0,347.04,807.01,790.99,115.68,892.48,834.0,359.75
125009,Nord 2 - Waidmannslust/Wittenau/Lübars,3086,2667,1998,32,65,157,1780,20,996,14,623.39,588.0,220.33,504.39,515.0,121.13,647.29,614.0,165.42,758.56,747.0,194.79,847.24,810.77,135.46,855.78,776.0,384.31
126010,Rollbergesiedlung,853,771,578,10,35,46,520,11,269,9,661.93,615.5,205.33,537.5,507.5,99.62,618.25,621.0,108.42,814.0,655.0,464.04,845.16,758.07,278.27,841.25,787.0,269.99
126011,MV Nord,2597,2443,1790,31,71,78,1599,27,522,19,742.74,720.0,219.46,551.0,543.0,120.94,707.72,685.5,120.04,862.8,882.0,175.21,838.27,820.51,140.83,838.48,821.0,243.79
126012,MV Süd,980,931,695,6,17,32,619,3,270,3,688.97,656.0,225.82,590.0,605.0,27.98,668.56,634.0,253.78,1043.5,1043.5,299.11,732.5,691.57,114.66,769.29,780.5,217.93
