,mission_date,mission_type,dispatchcode_category,dispatchcode_criticality,mission_location_district,response_time,units_non_berlin_involed,units_several_involved,units_reinforcements_called,units_organisations,firstresponder_alarmed,firstresponder_indication,firstresponder_first_arrival,units_first_type,emergency_doctor_involved
1151,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,883.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1152,2026-01-01,Rettungsdienst,23,C,Tempelhof-Schöneberg,856.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
1153,2026-01-01,Rettungsdienst,23,C,Neukölln,540.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1154,2026-01-01,Rettungsdienst,23,C,Lichtenberg,641.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1155,2026-01-01,Rettungsdienst,23,C,Treptow-Köpenick,749.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
1156,2026-01-01,Rettungsdienst,23,C,Spandau,724.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1157,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,645.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1158,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,385.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1159,2026-01-01,Rettungsdienst,23,C,Treptow-Köpenick,583.0,False,True,True,ORG_BFW,False,True,False,NEF,True
1160,2026-01-01,Rettungsdienst,23,C,Spandau,329.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
1161,2026-01-01,Rettungsdienst,23,C,Treptow-Köpenick,733.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1162,2026-01-01,Rettungsdienst,23,C,Lichtenberg,783.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1163,2026-01-01,Rettungsdienst,23,C,Steglitz-Zehlendorf,410.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1164,2026-01-01,Rettungsdienst,23,C,Tempelhof-Schöneberg,618.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1165,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,271.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1166,2026-01-01,Rettungsdienst,23,C,Treptow-Köpenick,877.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1167,2026-01-01,Rettungsdienst,23,C,Tempelhof-Schöneberg,462.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1168,2026-01-01,Rettungsdienst,23,C,Mitte,355.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1169,2026-01-01,Rettungsdienst,23,C,Pankow,668.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1170,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,448.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1171,2026-01-01,Rettungsdienst,23,C,Neukölln,405.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1172,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,23,C,Pankow,,False,True,True,"ORG_BFW, ORG_MHD",True,True,False,RTW-C,False
1173,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,307.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1174,2026-01-01,Rettungsdienst,23,C,Treptow-Köpenick,591.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1175,2026-01-01,Rettungsdienst,23,C,Steglitz-Zehlendorf,626.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1176,2026-01-01,Rettungsdienst,23,C,Lichtenberg,844.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
1177,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,533.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1178,2026-01-01,Rettungsdienst,23,C,Pankow,,False,True,False,ORG_BFW,False,True,False,RTW-C,True
1179,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,913.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1180,2026-01-01,Rettungsdienst,23,C,Spandau,547.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1181,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,575.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1182,2026-01-01,Rettungsdienst,23,C,Mitte,354.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1183,2026-01-01,Rettungsdienst,23,C,Treptow-Köpenick,614.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1184,2026-01-01,Rettungsdienst,23,C,Mitte,812.0,False,False,False,ORG_MHD,False,False,False,RTW-B,False
1185,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,513.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
1186,2026-01-01,Rettungsdienst,23,C,Mitte,290.0,False,False,False,ORG_ASB,False,False,False,RTW-B,False
1187,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,413.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1188,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,720.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
1189,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,549.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1190,2026-01-01,Rettungsdienst,23,C,Mitte,483.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1191,2026-01-01,Rettungsdienst,23,C,Tempelhof-Schöneberg,650.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1192,2026-01-01,Rettungsdienst,23,C,Lichtenberg,676.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1193,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,462.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1194,2026-01-01,Rettungsdienst,23,C,Pankow,351.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
1195,2026-01-01,Rettungsdienst,23,C,Pankow,372.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1196,2026-01-01,Rettungsdienst,23,C,Marzahn-Hellersdorf,585.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1197,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,434.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1198,2026-01-01,Rettungsdienst,23,C,Lichtenberg,664.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1199,2026-01-01,Rettungsdienst,23,C,Mitte,375.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
1200,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,475.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1201,2026-01-01,Rettungsdienst,23,C,Mitte,717.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
1202,2026-01-01,Rettungsdienst,23,C,Mitte,523.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1203,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,434.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1204,2026-01-01,Rettungsdienst,23,C,Pankow,287.0,False,False,False,ORG_BW,False,False,False,RTW-BW,False
1205,2026-01-01,Rettungsdienst,23,C,Lichtenberg,667.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1206,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,567.0,False,False,False,ORG_ASB,False,False,False,RTW-B,False
1207,2026-01-01,Rettungsdienst,23,C,Mitte,313.0,False,False,False,ORG_MHD,False,False,False,RTW-C,False
1208,2026-01-01,Rettungsdienst,23,C,Treptow-Köpenick,714.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
1209,2026-01-01,Rettungsdienst,23,C,Mitte,354.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1210,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,692.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
1211,2026-01-01,Rettungsdienst,23,C,Lichtenberg,440.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
1212,2026-01-01,Rettungsdienst,23,C,Mitte,293.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1213,2026-01-01,Rettungsdienst,23,C,Mitte,520.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
1214,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,582.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1215,2026-01-01,Rettungsdienst,23,C,Mitte,333.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1216,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,443.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
1217,2026-01-01,Rettungsdienst,23,C,Steglitz-Zehlendorf,654.0,False,True,False,ORG_BFW,False,False,False,RTW-C,True
1218,2026-01-01,Rettungsdienst,23,C,Neukölln,380.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1219,2026-01-01,Rettungsdienst,23,C,Reinickendorf,465.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
1220,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,380.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
1221,2026-01-01,Rettungsdienst,23,C,Tempelhof-Schöneberg,557.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1222,2026-01-01,Rettungsdienst,23,C,Mitte,701.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1223,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,597.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1224,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,502.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1225,2026-01-01,Rettungsdienst,23,C,Mitte,364.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1226,2026-01-01,Rettungsdienst,23,C,Pankow,473.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1227,2026-01-01,Rettungsdienst,23,C,Friedrichshain-Kreuzberg,720.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1228,2026-01-01,Rettungsdienst,23,C,Charlottenburg-Wilmersdorf,373.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
1229,2026-01-01,Rettungsdienst,23,C,Mitte,623.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
1230,2026-01-01,Rettungsdienst,23,C,Mitte,326.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
1231,2026-01-01,Rettungsdienst,23,C,Tempelhof-Schöneberg,593.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1232,2026-01-01,Rettungsdienst,23,C,Steglitz-Zehlendorf,748.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1233,2026-01-01,Rettungsdienst,23,C,Tempelhof-Schöneberg,601.0,False,True,True,"ORG_JUH, ORG_BFW",False,True,False,NEF,True
1234,2026-01-01,Rettungsdienst,23,B,Charlottenburg-Wilmersdorf,917.0,False,False,False,ORG_MHD,False,False,False,RTW-B,False
1235,2026-01-01,Rettungsdienst,23,B,Mitte,818.0,False,False,False,ORG_ASB,False,False,False,RTW-B,False
1236,2026-01-01,Rettungsdienst,23,B,Spandau,450.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1237,2026-01-01,Rettungsdienst,23,B,Tempelhof-Schöneberg,579.0,False,False,False,ORG_DRK,False,False,False,RTW-B,False
1238,2026-01-01,Rettungsdienst,23,B,Neukölln,592.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1239,2026-01-01,Rettungsdienst,23,B,Treptow-Köpenick,1413.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1240,2026-01-01,Rettungsdienst,23,B,Lichtenberg,533.0,False,False,False,ORG_ASB,False,False,False,RTW-B,False
1241,2026-01-01,Rettungsdienst,23,B,Mitte,,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1242,2026-01-01,Rettungsdienst,23,B,Tempelhof-Schöneberg,,False,True,True,"ORG_BFW, ORG_DRK",False,False,False,NEF,True
1243,2026-01-01,Rettungsdienst,23,B,Reinickendorf,977.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1244,2026-01-01,Rettungsdienst,23,B,Friedrichshain-Kreuzberg,1479.0,False,True,False,ORG_BFW,False,False,False,NEF,True
1245,2026-01-01,Rettungsdienst,23,B,Neukölln,937.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1246,2026-01-01,Rettungsdienst,23,B,Charlottenburg-Wilmersdorf,526.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1247,2026-01-01,Rettungsdienst,23,B,Mitte,347.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1248,2026-01-01,Rettungsdienst,23,B,Charlottenburg-Wilmersdorf,184.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1249,2026-01-01,Rettungsdienst,23,B,Pankow,331.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1250,2026-01-01,Rettungsdienst,23,B,Charlottenburg-Wilmersdorf,512.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1251,2026-01-01,Rettungsdienst,23,B,Neukölln,694.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1252,2026-01-01,Rettungsdienst,23,B,Mitte,607.0,False,False,False,ORG_MHD,False,False,False,RTW-B,False
1253,2026-01-01,Rettungsdienst,23,B,Lichtenberg,589.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1254,2026-01-01,Rettungsdienst,23,B,Marzahn-Hellersdorf,605.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1255,2026-01-01,Rettungsdienst,23,B,Mitte,521.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1256,2026-01-01,Rettungsdienst,23,B,Tempelhof-Schöneberg,457.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1257,2026-01-01,Rettungsdienst,23,B,Tempelhof-Schöneberg,680.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1258,2026-01-01,Rettungsdienst,23,B,Spandau,706.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1259,2026-01-01,Rettungsdienst,24,O,Treptow-Köpenick,830.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1260,2026-01-01,Rettungsdienst,24,D,Tempelhof-Schöneberg,567.0,False,False,False,ORG_DRK,False,False,False,RTW-C,False
1261,2026-01-01,Rettungsdienst,24,D,Spandau,608.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1262,2026-01-01,Rettungsdienst,24,D,Marzahn-Hellersdorf,524.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1263,2026-01-01,Rettungsdienst,24,D,Mitte,291.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1264,2026-01-01,Rettungsdienst,24,D,Spandau,504.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1265,2026-01-01,Rettungsdienst,24,D,Friedrichshain-Kreuzberg,556.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
1266,2026-01-01,Rettungsdienst,24,C,Friedrichshain-Kreuzberg,434.0,False,False,False,ORG_JUH,False,False,False,RTW-C,False
1267,2026-01-01,Rettungsdienst,24,C,Neukölln,434.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1268,2026-01-01,Rettungsdienst,24,B,Reinickendorf,526.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1269,2026-01-01,Rettungsdienst,24,B,Spandau,662.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1270,2026-01-01,Rettungsdienst,25,O,Charlottenburg-Wilmersdorf,765.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1271,2026-01-01,Rettungsdienst,25,O,Pankow,859.0,False,True,True,"ORG_BFW, ORG_MHD",False,False,False,RTW-B,True
1272,2026-01-01,Rettungsdienst,25,O,Reinickendorf,603.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1273,2026-01-01,Rettungsdienst,25,O,Spandau,980.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1274,2026-01-01,Rettungsdienst,25,O,Pankow,1318.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1275,2026-01-01,Rettungsdienst,25,O,Friedrichshain-Kreuzberg,748.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1276,2026-01-01,Rettungsdienst,25,D,Tempelhof-Schöneberg,657.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1277,2026-01-01,Rettungsdienst,25,D,Marzahn-Hellersdorf,,False,True,True,ORG_ASB,False,True,False,RTW-C,False
1278,2026-01-01,Rettungsdienst,25,D,Reinickendorf,681.0,False,False,False,ORG_MHD,False,True,False,RTW-C,False
1279,2026-01-01,Rettungsdienst,25,C,Mitte,1068.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1280,2026-01-01,Rettungsdienst,25,C,Pankow,477.0,False,True,True,ORG_BFW,False,False,False,RTW-C,False
1281,2026-01-01,Rettungsdienst,25,C,Tempelhof-Schöneberg,703.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1282,2026-01-01,Rettungsdienst,25,C,Pankow,661.0,False,False,False,ORG_BW,False,False,False,RTW-BW,False
1283,2026-01-01,Rettungsdienst,25,C,Charlottenburg-Wilmersdorf,1060.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
1284,2026-01-01,Rettungsdienst,25,C,Mitte,643.0,False,False,False,ORG_ASB,False,False,False,RTW-C,False
1285,2026-01-01,Rettungsdienst,25,C,Steglitz-Zehlendorf,1031.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1286,2026-01-01,Rettungsdienst,25,C,Spandau,511.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1287,2026-01-01,Rettungsdienst,25,C,Steglitz-Zehlendorf,916.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1288,2026-01-01,Rettungsdienst,25,C,Marzahn-Hellersdorf,535.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1289,2026-01-01,Rettungsdienst,25,C,Lichtenberg,675.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1290,2026-01-01,Rettungsdienst,25,C,Treptow-Köpenick,633.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1291,2026-01-01,Rettungsdienst,25,C,Tempelhof-Schöneberg,,False,True,True,ORG_BFW,False,False,False,NEF,True
1292,2026-01-01,Rettungsdienst,25,C,Mitte,596.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1293,2026-01-01,Rettungsdienst,25,C,Steglitz-Zehlendorf,704.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1294,2026-01-01,Rettungsdienst,25,C,Lichtenberg,773.0,False,True,True,"ORG_MHD, ORG_BFW",False,False,False,NEF,True
1295,2026-01-01,Rettungsdienst,25,C,Treptow-Köpenick,591.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1296,2026-01-01,Rettungsdienst,25,C,Charlottenburg-Wilmersdorf,535.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1297,2026-01-01,Rettungsdienst,25,C,Neukölln,836.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1298,2026-01-01,Rettungsdienst,25,B,Mitte,,False,True,False,ORG_BFW,False,False,False,RTW,False
1299,2026-01-01,Rettungsdienst,25,B,Neukölln,402.0,False,False,False,ORG_ASB,False,True,False,RTW-C,False
1300,2026-01-01,Rettungsdienst,25,B,Marzahn-Hellersdorf,672.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1301,2026-01-01,Rettungsdienst,25,B,Pankow,597.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1302,2026-01-01,Rettungsdienst,25,B,Mitte,508.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1303,2026-01-01,Rettungsdienst,25,B,Pankow,738.0,False,False,False,ORG_BW,False,True,False,RTW-BW,False
1304,2026-01-01,Rettungsdienst,25,B,Neukölln,640.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1305,2026-01-01,Rettungsdienst,25,B,Mitte,563.0,False,False,False,ORG_DRK,False,True,False,RTW-C,False
1306,2026-01-01,Rettungsdienst,25,B,Reinickendorf,882.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1307,2026-01-01,Technische Hilfeleistung,25,B,Spandau,587.0,False,True,False,ORG_BFW,False,False,False,LHF-M,True
1308,2026-01-01,Rettungsdienst,25,B,Tempelhof-Schöneberg,638.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1309,2026-01-01,Rettungsdienst,25,B,Marzahn-Hellersdorf,533.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1310,2026-01-01,Rettungsdienst,25,B,Lichtenberg,606.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1311,2026-01-01,Rettungsdienst,25,B,Neukölln,726.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1312,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,25,B,Tempelhof-Schöneberg,511.0,False,True,False,ORG_BFW,False,True,False,RTW-C,False
1313,2026-01-01,Rettungsdienst,25,B,Lichtenberg,1075.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1314,2026-01-01,Technische Hilfeleistung,25,B,Mitte,638.0,False,True,False,"ORG_BFW, ORG_BW",False,False,False,NEF,True
1315,2026-01-01,Rettungsdienst,25,B,Friedrichshain-Kreuzberg,682.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1316,2026-01-01,Technische Hilfeleistung,25,B,Mitte,428.0,False,True,False,"ORG_BFW, ORG_BW",False,False,False,RTW-BW,True
1317,2026-01-01,Rettungsdienst,25,B,Mitte,647.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1318,2026-01-01,Rettungsdienst,25,B,Mitte,520.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1319,2026-01-01,Rettungsdienst mit Technischer Hilfeleistung,25,B,Pankow,,False,True,False,ORG_BFW,False,True,False,NEF,True
1320,2026-01-01,Technische Hilfeleistung,25,B,Pankow,,False,True,False,ORG_BFW,False,False,False,LHF,True
1321,2026-01-01,Rettungsdienst,25,B,Friedrichshain-Kreuzberg,469.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1322,2026-01-01,Rettungsdienst,25,B,Mitte,596.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1323,2026-01-01,Technische Hilfeleistung,25,B,Spandau,,False,True,False,"ORG_BFW, ORG_DRK",False,False,False,LHF,True
1324,2026-01-01,Rettungsdienst,25,B,Charlottenburg-Wilmersdorf,580.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1325,2026-01-01,Rettungsdienst,25,B,Friedrichshain-Kreuzberg,773.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1326,2026-01-01,Rettungsdienst,25,B,Neukölln,546.0,False,True,True,ORG_BFW,False,True,False,RTW-B,True
1327,2026-01-01,Technische Hilfeleistung,25,B,Neukölln,,False,True,False,ORG_BFW,False,False,False,RTW-C,True
1328,2026-01-01,Rettungsdienst,25,B,Neukölln,588.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1329,2026-01-01,Technische Hilfeleistung,25,B,Charlottenburg-Wilmersdorf,569.0,False,True,False,"ORG_BFW, ORG_DRK",False,False,False,LHF-LFW,True
1330,2026-01-01,Rettungsdienst,25,B,Steglitz-Zehlendorf,437.0,False,False,False,ORG_BFW,False,True,False,RTW-B,False
1331,2026-01-01,Rettungsdienst,25,B,Lichtenberg,982.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1332,2026-01-01,Rettungsdienst,25,B,Reinickendorf,392.0,False,True,False,ORG_BFW,True,True,True,LHF-M,False
1333,2026-01-01,Rettungsdienst,25,B,Spandau,714.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1334,2026-01-01,Rettungsdienst,25,B,Treptow-Köpenick,1278.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1335,2026-01-01,Rettungsdienst,25,B,Lichtenberg,822.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1336,2026-01-01,Rettungsdienst,25,B,Marzahn-Hellersdorf,799.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1337,2026-01-01,Rettungsdienst,25,B,Lichtenberg,710.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1338,2026-01-01,Rettungsdienst,25,B,Treptow-Köpenick,680.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
1339,2026-01-01,Technische Hilfeleistung,25,B,Mitte,,False,True,False,ORG_BFW,False,False,False,RTW-C,True
1340,2026-01-01,Rettungsdienst,25,B,Neukölln,353.0,False,False,False,ORG_JUH,False,True,False,RTW-C,False
1341,2026-01-01,Rettungsdienst,25,A,Steglitz-Zehlendorf,352.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1342,2026-01-01,Rettungsdienst,25,A,Friedrichshain-Kreuzberg,510.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1343,2026-01-01,Rettungsdienst,25,A,Charlottenburg-Wilmersdorf,380.0,False,False,False,ORG_MHD,False,False,False,RTW-B,False
1344,2026-01-01,Rettungsdienst,25,A,Marzahn-Hellersdorf,976.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1345,2026-01-01,Rettungsdienst,25,A,Friedrichshain-Kreuzberg,933.0,False,False,False,ORG_ASB,False,False,False,RTW-B,False
1346,2026-01-01,Rettungsdienst,25,A,Friedrichshain-Kreuzberg,1064.0,False,False,False,ORG_DRK,False,False,False,RTW-B,False
1347,2026-01-01,Rettungsdienst,25,A,Friedrichshain-Kreuzberg,767.0,False,False,False,ORG_ASB,False,False,False,RTW-B,False
1348,2026-01-01,Rettungsdienst,25,A,Neukölln,395.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1349,2026-01-01,Rettungsdienst,25,A,Lichtenberg,1124.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1350,2026-01-01,Rettungsdienst,25,A,Spandau,591.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1351,2026-01-01,Rettungsdienst,25,A,Tempelhof-Schöneberg,527.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1352,2026-01-01,Rettungsdienst,25,A,Marzahn-Hellersdorf,855.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1353,2026-01-01,Rettungsdienst,25,A,Spandau,218.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1354,2026-01-01,Rettungsdienst,25,A,Tempelhof-Schöneberg,260.0,False,False,False,ORG_BFW,False,False,False,RTW-C,False
1355,2026-01-01,Rettungsdienst,25,A,Charlottenburg-Wilmersdorf,411.0,False,False,False,ORG_DRK,False,False,False,RTW-B,False
1356,2026-01-01,Rettungsdienst,25,A,Mitte,689.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1357,2026-01-01,Rettungsdienst,25,A,Friedrichshain-Kreuzberg,1215.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1358,2026-01-01,Rettungsdienst,25,A,Steglitz-Zehlendorf,644.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1359,2026-01-01,Rettungsdienst,25,A,Lichtenberg,1714.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1360,2026-01-01,Rettungsdienst,25,A,Mitte,789.0,False,False,False,ORG_BFW,False,False,False,RTW-B,False
1361,2026-01-01,Rettungsdienst,26,D,Treptow-Köpenick,601.0,False,False,False,ORG_BFW,False,True,False,RTW-C,False
